UniProt	Protein	Gene	Description	Infected_8h_1	Infected_8h_2	Infected_8h_3	Infected_8h_4	Infected_8h_5	Mock_8h_1	Mock_8h_2	Mock_8h_3	Mock_8h_4	Mock_8h_5	Infected_16h_1	Infected_16h_2	Infected_16h_3	Infected_16h_4	Infected_16h_5	Mock_16h_1	Mock_16h_2	Mock_16h_3	Mock_16h_4	Mock_16h_5	Infected_24h_1	Infected_24h_2	Infected_24h_3	Infected_24h_4	Infected_24h_5	Mock_24h_1	Mock_24h_2	Mock_24h_3	Mock_24h_4	Mock_24h_5
Q03701	CEBPZ_HUMAN	CEBPZ	CCAAT/enhancer-binding protein zeta	0.0	0.0	0.0	0.0	0.0	17250746.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16057405.0	0.0	0.0	0.0	0.0	23997082.0	16448846.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q04206	TF65_HUMAN	RELA	Transcription factor p65	0.0	64456472.0	0.0	0.0	49854336.0	27449642.0	0.0	0.0	0.0	0.0	0.0	27492426.0	0.0	0.0	0.0	38709140.0	0.0	0.0	0.0	31428466.0	0.0	22812682.0	0.0	0.0	0.0	25459832.0	17257730.0	21580514.0	16320704.0	26329376.0
Q04323	UBXN1_HUMAN	UBXN1	UBX domain-containing protein 1	28575936.0	0.0	11379524.0	30248708.0	64738188.0	39083076.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48684940.0	0.0	55403340.0	0.0	0.0	23956014.0	0.0	0.0	17546258.0	0.0	24890034.0	0.0	23709208.0	0.0	35476324.0	0.0	43298804.0
Q04446	GLGB_HUMAN	GBE1	1,4-alpha-glucan-branching enzyme	141010032.0	197386432.0	160475360.0	193639024.0	150256400.0	198753712.0	152396400.0	194733312.0	161260304.0	196838000.0	178264032.0	166030512.0	172087728.0	201667888.0	190449120.0	177548368.0	201458112.0	168687904.0	205115280.0	214416640.0	212819312.0	195780528.0	210253152.0	192505600.0	250140256.0	208404144.0	222396272.0	207267248.0	191411952.0	208527792.0
Q04637	IF4G1_HUMAN	EIF4G1	Eukaryotic translation initiation factor 4 gamma 1	190036992.0	254246512.0	231896288.0	249605568.0	201077840.0	229797744.0	212390224.0	207246880.0	227700784.0	259939296.0	201261184.0	173335824.0	220540400.0	206745936.0	237808256.0	182813840.0	211247360.0	192877664.0	214341872.0	238991232.0	223724480.0	186197216.0	220657648.0	228252272.0	225674480.0	210299008.0	216351856.0	205949072.0	215633632.0	189827408.0
Q04656	ATP7A_HUMAN	ATP7A	Copper-transporting ATPase 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q04721	NOTC2_HUMAN	NOTCH2	Neurogenic locus notch homolog protein 2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q04724	TLE1_HUMAN	TLE1	Transducin-like enhancer protein 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21671710.0	0.0	20392000.0	0.0	0.0	0.0	0.0	0.0	25374272.0	0.0	33008618.0	25334036.0
Q04726	TLE3_HUMAN	TLE3	Transducin-like enhancer protein 3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q04760	LGUL_HUMAN	GLO1	Lactoylglutathione lyase	145470400.0	308213152.0	283359776.0	272799744.0	316820960.0	266420336.0	288294688.0	261402624.0	275030528.0	284504032.0	290493248.0	267162016.0	299593440.0	301166624.0	218545200.0	274621312.0	346901920.0	311791136.0	328368192.0	317801568.0	510200768.0	292165216.0	323240896.0	245988336.0	422250336.0	316720928.0	316681344.0	284384000.0	342295904.0	361621056.0
Q04828	AK1C1_HUMAN	AKR1C1	Aldo-keto reductase family 1 member C1	93222832.0	102692432.0	119927384.0	178956288.0	89809032.0	158398064.0	86796408.0	133573704.0	184565312.0	119046680.0	115754072.0	143074784.0	144619264.0	168852368.0	104273728.0	162772080.0	109632712.0	125958176.0	132040608.0	153375248.0	164428896.0	222643312.0	188483200.0	155856624.0	239647248.0	139605104.0	132629144.0	179012272.0	254487808.0	378184448.0
Q04837	SSBP_HUMAN	SSBP1	Single-stranded DNA-binding protein, mitochondrial	119930400.0	118875048.0	171742400.0	125408920.0	111052208.0	91185976.0	116034144.0	115051728.0	104775104.0	107172832.0	162230080.0	136979376.0	154104576.0	174094304.0	190212688.0	123525064.0	112120296.0	116586208.0	126487200.0	108721632.0	152973872.0	146156288.0	133226184.0	129864944.0	111335408.0	144855760.0	108230080.0	119308736.0	97216640.0	121786936.0
Q04917	1433F_HUMAN	YWHAH	14-3-3 protein eta	505368032.0	645574780.0	560821700.0	545273540.0	514704320.0	611057280.0	547764930.0	576334340.0	574287870.0	526274112.0	435967936.0	534604416.0	473978880.0	515107520.0	509836608.0	466720672.0	557351040.0	444583072.0	582941120.0	508339200.0	517833856.0	617115070.0	655551170.0	523536000.0	614995140.0	553248580.0	527317824.0	613790720.0	494081408.0	574169660.0
Q04941	PLP2_HUMAN	PLP2	Proteolipid protein 2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q05048	CSTF1_HUMAN	CSTF1	Cleavage stimulation factor subunit 1	13696073.0	24565048.0	0.0	0.0	0.0	48261484.0	0.0	0.0	37264700.0	32258148.0	0.0	0.0	35864392.0	0.0	0.0	22257896.0	0.0	0.0	36204948.0	0.0	0.0	22222446.0	35235440.0	30307980.0	33671860.0	21041026.0	22132350.0	0.0	0.0	35157532.0
Q05086	UBE3A_HUMAN	UBE3A	Ubiquitin-protein ligase E3A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21334426.0	34407156.0	0.0	0.0	0.0	26592028.0	31487432.0	0.0	0.0	0.0	0.0	22046628.0	22191114.0	0.0	0.0	22092336.0	0.0	0.0	18982608.0	20344348.0	0.0	0.0
Q05193	DYN1_HUMAN	DNM1	Dynamin-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q05209	PTN12_HUMAN	PTPN12	Tyrosine-protein phosphatase non-receptor type 12	0.0	0.0	0.0	0.0	0.0	7832942.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30323226.0	0.0	0.0	0.0	0.0	0.0	30713772.0	31972968.0	0.0	37616052.0	0.0	0.0	0.0
Q05397	FAK1_HUMAN	PTK2	Focal adhesion kinase 1	30102380.0	0.0	22301156.0	14916296.0	31950768.0	0.0	21282496.0	0.0	0.0	37940528.0	0.0	0.0	0.0	16471510.0	35938544.0	23302840.0	22365326.0	25285442.0	0.0	43929900.0	0.0	26864346.0	0.0	21343118.0	19558148.0	41937512.0	26167524.0	26648336.0	29132920.0	19236180.0
Q05519	SRS11_HUMAN	SRSF11	Serine/arginine-rich splicing factor 11	52843688.0	53637104.0	45190188.0	100668264.0	64103160.0	44979120.0	76363968.0	50566604.0	54968868.0	0.0	83100632.0	71206760.0	81254216.0	68651112.0	60937524.0	85156880.0	66630188.0	70401256.0	43472332.0	66164860.0	95187240.0	54833608.0	63056868.0	75746632.0	60669296.0	55507440.0	92334648.0	79338936.0	64990040.0	65287944.0
Q05639	EF1A2_HUMAN	EEF1A2	Elongation factor 1-alpha 2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q05655	KPCD_HUMAN	PRKCD	Protein kinase C delta type	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q05682	CALD1_HUMAN	CALD1	Caldesmon	997357060.0	726683580.0	894513470.0	735777540.0	959201470.0	888135360.0	868413310.0	867269760.0	825788220.0	802405890.0	921010430.0	921753410.0	903513980.0	901124860.0	945125440.0	946594690.0	935234560.0	901005380.0	845594940.0	815363330.0	843654780.0	782859900.0	803325570.0	865802560.0	794951620.0	927530500.0	846581060.0	964448510.0	742204350.0	732753860.0
Q05932	FOLC_HUMAN	FPGS	Folylpolyglutamate synthase, mitochondrial	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q06033	ITIH3_HUMAN	ITIH3	Inter-alpha-trypsin inhibitor heavy chain H3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q06124	PTN11_HUMAN	PTPN11	Tyrosine-protein phosphatase non-receptor type 11	76865656.0	56561652.0	60126496.0	47934692.0	58286808.0	48475468.0	58298732.0	44922248.0	45365400.0	51201236.0	33706056.0	44908652.0	39155472.0	53054876.0	48411532.0	42983436.0	47979852.0	47868732.0	51214292.0	45986692.0	40335548.0	47009712.0	58687920.0	51503628.0	48799272.0	66167188.0	59498016.0	57384496.0	58440972.0	54627244.0
Q06136	KDSR_HUMAN	KDSR	3-ketodihydrosphingosine reductase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q06187	BTK_HUMAN	BTK	Tyrosine-protein kinase BTK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q06190	P2R3A_HUMAN	PPP2R3A	Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit alpha	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q06203	PUR1_HUMAN	PPAT	Amidophosphoribosyltransferase	0.0	0.0	29918990.0	0.0	0.0	0.0	0.0	0.0	17638906.0	0.0	23907874.0	18902888.0	20578726.0	0.0	0.0	0.0	0.0	0.0	34477660.0	0.0	0.0	0.0	21981768.0	0.0	0.0	0.0	0.0	18179756.0	0.0	0.0
Q06210	GFPT1_HUMAN	GFPT1	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1	125380256.0	127540848.0	195796512.0	245701280.0	130844464.0	209820384.0	181608112.0	216668544.0	203844848.0	197092576.0	201843376.0	164758512.0	203723696.0	207868240.0	232379184.0	184761296.0	202167728.0	189379184.0	157134048.0	217446112.0	235596416.0	227856416.0	238508624.0	201537824.0	298191200.0	231266304.0	226506064.0	223235856.0	223736560.0	250590896.0
Q06265	EXOS9_HUMAN	EXOSC9	Exosome complex component RRP45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45964196.0	26181990.0	0.0	0.0	12641903.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11940809.0	0.0	0.0
Q06323	PSME1_HUMAN	PSME1	Proteasome activator complex subunit 1	464895776.0	377651424.0	448578496.0	557965890.0	368914496.0	457160160.0	493480384.0	442219712.0	352728096.0	463877216.0	454151104.0	498494528.0	469388064.0	457542080.0	495467008.0	484066400.0	525702560.0	516211328.0	505104512.0	594787970.0	539949500.0	540044030.0	517529536.0	538548930.0	644223620.0	505354880.0	529577440.0	523463136.0	543263740.0	542066820.0
Q06330	SUH_HUMAN	RBPJ	Recombining binding protein suppressor of hairless	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q06546	GABPA_HUMAN	GABPA	GA-binding protein alpha chain	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q06547	GABP1_HUMAN	GABPB1	GA-binding protein subunit beta-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q06587	RING1_HUMAN	RING1	E3 ubiquitin-protein ligase RING1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q06787	FMR1_HUMAN	FMR1	Fragile X messenger ribonucleoprotein 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q06830	PRDX1_HUMAN	PRDX1	Peroxiredoxin-1	4766014500.0	4533169200.0	4535202800.0	4812561400.0	4473873400.0	4800633300.0	4498823200.0	4783658000.0	4671445000.0	4396578300.0	3892954370.0	4690750000.0	3963306500.0	4421432300.0	4378546200.0	4853486600.0	4678574100.0	4870183400.0	4425197100.0	4852883500.0	4937945600.0	4779811300.0	5112183300.0	4481756700.0	4636222500.0	4981058600.0	4800741900.0	5082172900.0	4797517300.0	4797300200.0
Q07020	RL18_HUMAN	RPL18	Large ribosomal subunit protein eL18	376563136.0	319087136.0	564686080.0	652126720.0	433225952.0	516971552.0	419342016.0	607022590.0	493200128.0	759782210.0	459679328.0	614608000.0	850235580.0	580673470.0	570745150.0	570688830.0	662719170.0	659317500.0	657771200.0	902170880.0	516450848.0	651078210.0	678801220.0	579662980.0	568624830.0	616059520.0	670705280.0	578002370.0	718290180.0	682531460.0
Q07021	C1QBP_HUMAN	C1QBP	Complement component 1 Q subcomponent-binding protein, mitochondrial	89819144.0	22301126.0	106773936.0	196543824.0	81054712.0	102933672.0	80740000.0	57155376.0	0.0	169281120.0	53901472.0	0.0	60816960.0	66513432.0	134326096.0	53210172.0	64144008.0	33347840.0	53467624.0	88594368.0	0.0	52611600.0	0.0	102649168.0	156586496.0	79540080.0	36168704.0	0.0	42062272.0	0.0
Q07065	CKAP4_HUMAN	CKAP4	Cytoskeleton-associated protein 4	76161424.0	61315120.0	87675512.0	57953536.0	77480352.0	84368288.0	72477768.0	87776968.0	88948688.0	90161304.0	64930864.0	73320880.0	73021416.0	52479556.0	51687020.0	83562584.0	97131384.0	84279504.0	83858272.0	86173768.0	59295672.0	57354684.0	53082800.0	61482996.0	32091096.0	73779616.0	57524220.0	59461708.0	47737860.0	68036432.0
Q07157	ZO1_HUMAN	TJP1	Tight junction protein ZO-1	63605236.0	79693432.0	62833144.0	67681944.0	59840144.0	55798812.0	70825744.0	54585748.0	50477840.0	75352544.0	59268964.0	79052768.0	66667220.0	57550020.0	56470484.0	57154520.0	65026720.0	74632552.0	57446924.0	62528864.0	51446660.0	72216784.0	57183352.0	49843316.0	64450720.0	58506932.0	62588792.0	48803668.0	51044404.0	62056012.0
Q07352	TISB_HUMAN	ZFP36L1	mRNA decay activator protein ZFP36L1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q07666	KHDR1_HUMAN	KHDRBS1	KH domain-containing, RNA-binding, signal transduction-associated protein 1	257906816.0	224493680.0	242698464.0	380226880.0	494653280.0	424654464.0	236228336.0	216970464.0	290264704.0	177866064.0	325765632.0	279057856.0	352507648.0	295258688.0	240289152.0	243089120.0	276948160.0	337015488.0	182116224.0	259614272.0	334343296.0	250237296.0	310290688.0	353318144.0	357011616.0	272649728.0	335497760.0	332602528.0	272294272.0	298555488.0
Q07812	BAX_HUMAN	BAX	Apoptosis regulator BAX	73149000.0	116678736.0	69684104.0	165844176.0	45865948.0	185003760.0	74621760.0	68785704.0	126134448.0	100752312.0	140401920.0	116988432.0	103591712.0	75272688.0	85305272.0	102108928.0	116762312.0	111792112.0	102393880.0	109190224.0	111398816.0	94242384.0	90771088.0	85313888.0	130168952.0	120188360.0	113208792.0	136648096.0	121548000.0	108718544.0
Q07866	KLC1_HUMAN	KLC1	Kinesin light chain 1	148247632.0	148290032.0	145063200.0	129781192.0	139832304.0	161758736.0	137484720.0	139455552.0	124841208.0	161673904.0	142709200.0	128923960.0	121197176.0	116319488.0	126297344.0	129187856.0	153463440.0	148069008.0	152501376.0	150577616.0	147646944.0	131389424.0	126164208.0	118579648.0	114503960.0	144171648.0	129659488.0	145378672.0	113673272.0	145815728.0
Q07889	SOS1_HUMAN	SOS1	Son of sevenless homolog 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q07954	LRP1_HUMAN	LRP1	Prolow-density lipoprotein receptor-related protein 1	18973124.0	28421018.0	22217376.0	18509454.0	15867306.0	41693732.0	32391834.0	37437212.0	33366442.0	24141614.0	18767366.0	22130968.0	18268724.0	17239820.0	22615102.0	26500438.0	47951724.0	27393310.0	30239924.0	47379240.0	10177924.0	36479912.0	0.0	11957260.0	16123810.0	41806596.0	47701296.0	41825964.0	49853880.0	26015624.0
Q07955	SRSF1_HUMAN	SRSF1	Serine/arginine-rich splicing factor 1	254247088.0	218472208.0	236879424.0	256436896.0	227220816.0	269695392.0	276934176.0	230072864.0	232159872.0	184115392.0	163084640.0	324172064.0	219343760.0	192908576.0	190227264.0	266382560.0	200426320.0	207890464.0	224065568.0	220398656.0	221048512.0	211090240.0	293290240.0	219174608.0	243374736.0	181730192.0	210211152.0	228306752.0	196054400.0	218570320.0
Q07960	RHG01_HUMAN	ARHGAP1	Rho GTPase-activating protein 1	193790544.0	236921840.0	204329152.0	230275072.0	165266608.0	243114976.0	194509184.0	248162816.0	229034224.0	187304784.0	254893552.0	174746528.0	206024304.0	239178400.0	204410528.0	190408752.0	211769952.0	231341744.0	213404480.0	235145824.0	188447136.0	265502016.0	231035200.0	248957792.0	267028832.0	247306464.0	243511120.0	248139728.0	276163424.0	269577344.0
Q08117	TLE5_HUMAN	TLE5	TLE family member 5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q08170	SRSF4_HUMAN	SRSF4	Serine/arginine-rich splicing factor 4	26597572.0	0.0	0.0	37285988.0	33190128.0	0.0	10812968.0	20719228.0	0.0	0.0	0.0	40051500.0	0.0	0.0	0.0	0.0	36736060.0	0.0	24698526.0	0.0	0.0	24781886.0	0.0	0.0	0.0	0.0	0.0	0.0	26416798.0	0.0
Q08209	PP2BA_HUMAN	PPP3CA	Protein phosphatase 3 catalytic subunit alpha	0.0	68773304.0	0.0	135164048.0	41627700.0	85663128.0	63003732.0	59081116.0	118989424.0	94284008.0	114109688.0	107012664.0	128939104.0	118984520.0	93154360.0	124355760.0	131991648.0	99884928.0	96904992.0	104596256.0	152350832.0	94455264.0	126348000.0	111804744.0	135139280.0	85335192.0	117196312.0	113074792.0	130158576.0	115795408.0
Q08211	DHX9_HUMAN	DHX9	ATP-dependent RNA helicase A	190170880.0	274238464.0	241129072.0	299353184.0	209505872.0	294067072.0	213504256.0	268513184.0	271681344.0	244900704.0	271319872.0	315757984.0	348441440.0	314735104.0	324918304.0	244468288.0	271536064.0	248504816.0	297227552.0	262912224.0	295820544.0	327645152.0	355839648.0	312987840.0	324347264.0	280276448.0	293552256.0	286191904.0	270133408.0	274560544.0
Q08257	QOR_HUMAN	CRYZ	Quinone oxidoreductase	0.0	21366936.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29376550.0	0.0	28246288.0	29413094.0	21676668.0	0.0	0.0	0.0	0.0	0.0	0.0	21378642.0	20603144.0	36745920.0	0.0	0.0	23915356.0	0.0	0.0	0.0	22924312.0
Q08378	GOGA3_HUMAN	GOLGA3	Golgin subfamily A member 3	40609840.0	30101588.0	38761452.0	41292572.0	37753780.0	39306400.0	40784344.0	39388232.0	36913144.0	47972040.0	48203076.0	39633468.0	31006812.0	38107544.0	35152468.0	31800748.0	38672772.0	40897824.0	29875360.0	47538672.0	36722428.0	44208832.0	34580092.0	32555076.0	29720650.0	28536224.0	30972024.0	40176184.0	36680800.0	33132786.0
Q08379	GOGA2_HUMAN	GOLGA2	Golgin subfamily A member 2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q08380	LG3BP_HUMAN	LGALS3BP	Galectin-3-binding protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18907076.0	22894422.0	0.0	0.0
Q08431	MFGM_HUMAN	MFGE8	Lactadherin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q08623	HDHD1_HUMAN	PUDP	Pseudouridine-5'-phosphatase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q08722	CD47_HUMAN	CD47	Leukocyte surface antigen CD47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q08752	PPID_HUMAN	PPID	Peptidyl-prolyl cis-trans isomerase D	20560774.0	31184632.0	26443444.0	0.0	0.0	0.0	23217892.0	0.0	0.0	32604716.0	0.0	0.0	0.0	26623692.0	0.0	0.0	34359052.0	28205370.0	0.0	30881586.0	18955576.0	0.0	32342156.0	24829104.0	0.0	14820250.0	29900612.0	0.0	30602872.0	25933862.0
Q08945	SSRP1_HUMAN	SSRP1	FACT complex subunit SSRP1	55265808.0	62209152.0	59210016.0	65498684.0	48966676.0	66168968.0	49350972.0	63123944.0	54039140.0	54959296.0	77264880.0	71768888.0	63651880.0	76186200.0	64584156.0	48600008.0	60428656.0	34760400.0	48451372.0	0.0	78817360.0	57877660.0	65252272.0	59424264.0	58490780.0	79841504.0	63344604.0	72737808.0	79923232.0	52799248.0
Q08AD1	CAMP2_HUMAN	CAMSAP2	Calmodulin-regulated spectrin-associated protein 2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q08AE8	SPIR1_HUMAN	SPIRE1	Protein spire homolog 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q08AF3	SLFN5_HUMAN	SLFN5	Schlafen family member 5	0.0	32816380.0	30885976.0	0.0	0.0	26702734.0	0.0	28633300.0	27308086.0	57726012.0	33585460.0	29770756.0	29412922.0	32144568.0	35347644.0	23229558.0	27150948.0	36923360.0	30811510.0	47870264.0	31907812.0	34341844.0	40794896.0	26787316.0	44686796.0	51971976.0	41746672.0	38146196.0	50248080.0	0.0
Q08AG7	MZT1_HUMAN	MZT1	Mitotic-spindle organizing protein 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q08AM6	VAC14_HUMAN	VAC14	Protein VAC14 homolog	27930600.0	0.0	0.0	44829796.0	46671380.0	41316708.0	0.0	0.0	33049666.0	0.0	0.0	0.0	38563944.0	0.0	0.0	0.0	0.0	0.0	22991094.0	0.0	0.0	36360092.0	0.0	0.0	28120602.0	35261132.0	42628344.0	0.0	41422820.0	38321728.0
Q08J23	NSUN2_HUMAN	NSUN2	RNA cytosine C(5)-methyltransferase NSUN2	31842396.0	0.0	35109704.0	44024340.0	26558522.0	42831824.0	39418612.0	29545484.0	42084336.0	45479088.0	46182700.0	34934376.0	40171252.0	54870384.0	51847776.0	38486008.0	32218780.0	51107912.0	33957384.0	71884352.0	57383564.0	55904096.0	79059272.0	38089012.0	71490480.0	39123220.0	61211548.0	53245136.0	63644832.0	46568588.0
Q09028	RBBP4_HUMAN	RBBP4	Histone-binding protein RBBP4	212308112.0	155381872.0	182529200.0	205527056.0	205175376.0	185515264.0	207978832.0	193863184.0	162301568.0	201051680.0	172504480.0	194592432.0	215631488.0	175619920.0	218964512.0	188623952.0	180851408.0	180099760.0	163218832.0	157308432.0	164981840.0	189530656.0	163272848.0	163182224.0	153329408.0	175367152.0	149392304.0	147990032.0	159464032.0	156268384.0
Q09161	NCBP1_HUMAN	NCBP1	Nuclear cap-binding protein subunit 1	0.0	0.0	28374020.0	45928136.0	23714672.0	28101012.0	22679076.0	21496780.0	0.0	0.0	0.0	0.0	0.0	20880026.0	42955504.0	21444406.0	0.0	28571260.0	27294394.0	44591908.0	28174526.0	32050454.0	0.0	39188360.0	0.0	34307676.0	23325550.0	21603854.0	0.0	0.0
Q09472	EP300_HUMAN	EP300	Histone acetyltransferase p300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
