UniProt	Protein	Infected_8h_1	Infected_8h_2	Infected_8h_3	Infected_8h_4	Infected_8h_5	Mock_8h_1	Mock_8h_2	Mock_8h_3	Mock_8h_4	Mock_8h_5	Infected_16h_1	Infected_16h_2	Infected_16h_3	Infected_16h_4	Infected_16h_5	Mock_16h_1	Mock_16h_2	Mock_16h_3	Mock_16h_4	Mock_16h_5	Infected_24h_1	Infected_24h_2	Infected_24h_3	Infected_24h_4	Infected_24h_5	Mock_24h_1	Mock_24h_2	Mock_24h_3	Mock_24h_4	Mock_24h_5
Q13888	TF2H2_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q13895	BYST_HUMAN	16493122.0	27746016.0	17674540.0	26049298.0	0.0	20264892.0	14464616.0	13294157.0	21653636.0	13528886.0	33946680.0	25528694.0	28544080.0	30429874.0	0.0	26678652.0	23658610.0	17153532.0	20685116.0	21899618.0	17851006.0	12305014.0	0.0	9577268.0	25764184.0	27842018.0	11452252.0	23780524.0	22046000.0	21035976.0
Q13901	C1D_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15532821.0	0.0	0.0	0.0	0.0	14081409.0	0.0	15546927.0	0.0	0.0	0.0	0.0	18316216.0	0.0	16668870.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q13907	IDI1_HUMAN	34487500.0	20684494.0	0.0	0.0	0.0	37534716.0	0.0	0.0	0.0	31884444.0	27675338.0	28226642.0	20805958.0	25359854.0	29676964.0	29170718.0	39564640.0	35139072.0	0.0	30161820.0	0.0	0.0	0.0	15189607.0	43446200.0	0.0	39823736.0	35685736.0	0.0	29609732.0
Q13948	CASP_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q13951	PEBB_HUMAN	61029064.0	0.0	42562408.0	0.0	0.0	59505008.0	0.0	0.0	60392484.0	0.0	52549480.0	0.0	0.0	44241604.0	0.0	0.0	0.0	55905184.0	0.0	0.0	0.0	0.0	44120068.0	56889164.0	0.0	0.0	0.0	52235460.0	0.0	52874428.0
Q13952	NFYC_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30322974.0	24743514.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16434711.0	0.0	0.0	0.0	17407374.0	0.0	21082540.0	26298512.0	0.0
Q13976	KGP1_HUMAN	48872828.0	56529244.0	42625984.0	56304380.0	61598736.0	56008644.0	48933892.0	51163500.0	55147164.0	52444208.0	58171352.0	52310192.0	61343780.0	56664804.0	54966004.0	64668984.0	74874328.0	68047464.0	65442612.0	73292176.0	56062204.0	57485076.0	44284956.0	46544108.0	42894380.0	59767228.0	57174488.0	56916888.0	67106360.0	54754664.0
Q14004	CDK13_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14008	CKAP5_HUMAN	55255604.0	63135452.0	68584136.0	69327272.0	59751264.0	60662092.0	65403072.0	55150028.0	69251352.0	41588992.0	59019108.0	60850120.0	68916272.0	56652012.0	47258044.0	69880040.0	64231204.0	71824832.0	58899656.0	55766644.0	55076864.0	52704808.0	46909424.0	54836184.0	46634848.0	62570040.0	57096364.0	61261272.0	72746856.0	60300792.0
Q14011	CIRBP_HUMAN	147134896.0	265567008.0	168133472.0	207278400.0	297154880.0	157595040.0	148268320.0	165143328.0	176089168.0	226753056.0	177565008.0	210982480.0	189102752.0	237101088.0	164927824.0	135229856.0	130808320.0	103528648.0	113770176.0	124523496.0	317563808.0	208024320.0	251690864.0	98581608.0	280174944.0	133895680.0	156020112.0	159499216.0	187305264.0	163704736.0
Q14012	KCC1A_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31180804.0	0.0	0.0	0.0	28267592.0	13616221.0	15001764.0	0.0	28622632.0	11438377.0	0.0	0.0	0.0	26507834.0	0.0	0.0	23005326.0	0.0	17938920.0
Q14019	COTL1_HUMAN	1321729020.0	1317627780.0	1272386940.0	1416160510.0	1449202690.0	1158376060.0	1491432830.0	1338676740.0	1316251260.0	1271500160.0	1025532610.0	1235468800.0	1118434940.0	944325760.0	1630634880.0	1166682240.0	1362793470.0	1295647740.0	1340210050.0	1429640960.0	1321668610.0	1465758460.0	1476801020.0	1482682620.0	1601764990.0	986828610.0	1285284740.0	1361245440.0	1335210880.0	1536153730.0
Q14061	COX17_HUMAN	0.0	77372536.0	83560656.0	0.0	99169200.0	0.0	94473352.0	80702712.0	51189176.0	127949008.0	0.0	46556536.0	0.0	0.0	69344752.0	0.0	0.0	0.0	55040972.0	0.0	0.0	0.0	79338440.0	0.0	0.0	0.0	0.0	49597132.0	56719552.0	59980872.0
Q14103	HNRPD_HUMAN	2396127490.0	2711545090.0	2856077060.0	2412148480.0	2266331650.0	2272929280.0	2849119490.0	3273105410.0	2216646400.0	2998191360.0	2371841790.0	2317329150.0	2526433280.0	2140248320.0	2512198910.0	2497092350.0	2692755710.0	2053425150.0	1606965890.0	2505094140.0	2346202110.0	2717804540.0	3377753090.0	3131785730.0	3626825470.0	1757983490.0	1988816900.0	2023648510.0	2384988420.0	2104566660.0
Q14108	SCRB2_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14112	NID2_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14126	DSG2_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14137	BOP1_HUMAN	0.0	20867248.0	0.0	0.0	0.0	11063561.0	0.0	44899780.0	30033744.0	0.0	0.0	27167824.0	29503504.0	0.0	0.0	28793382.0	21626446.0	31381416.0	0.0	23563334.0	10855891.0	20794514.0	0.0	21532886.0	0.0	0.0	0.0	0.0	0.0	20523610.0
Q14139	UBE4A_HUMAN	0.0	0.0	13133845.0	0.0	0.0	0.0	0.0	0.0	12353038.0	0.0	32043438.0	0.0	37080716.0	42578680.0	0.0	0.0	13373427.0	25716064.0	0.0	0.0	14460269.0	19293092.0	0.0	21681332.0	17117380.0	0.0	27439330.0	0.0	30267932.0	22879790.0
Q14141	SEPT6_HUMAN	628496320.0	679957120.0	0.0	0.0	838030400.0	946907070.0	0.0	575479490.0	0.0	0.0	714129280.0	661060480.0	950127490.0	847271810.0	0.0	964193340.0	0.0	878526210.0	968839620.0	1125337220.0	0.0	0.0	421918688.0	0.0	599758720.0	800061570.0	739388740.0	775820610.0	906450500.0	721445570.0
Q14145	KEAP1_HUMAN	0.0	0.0	0.0	0.0	0.0	20273796.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16967216.0	0.0	0.0	0.0	0.0	0.0	0.0	22099348.0	0.0	0.0	18228946.0
Q14146	URB2_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14147	DHX34_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14149	MORC3_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14151	SAFB2_HUMAN	42740740.0	41918724.0	32263036.0	30878804.0	45601700.0	40431288.0	62236972.0	47214240.0	50076988.0	60763512.0	0.0	36117492.0	54311068.0	32644904.0	0.0	48730956.0	35865908.0	69967888.0	30651548.0	36818896.0	32760364.0	46401728.0	32389230.0	50499624.0	0.0	51748980.0	37138376.0	47361992.0	34852472.0	47455116.0
Q14152	EIF3A_HUMAN	267395920.0	291180864.0	299421792.0	294835552.0	306530784.0	301617280.0	277732896.0	262674704.0	269964608.0	277099360.0	208271952.0	265981968.0	256531488.0	239006080.0	273501504.0	269299488.0	229417968.0	243117152.0	255855152.0	251207040.0	284769696.0	270447616.0	273140896.0	290048192.0	287433728.0	286431168.0	262443408.0	238534880.0	260031232.0	264481680.0
Q14155	ARHG7_HUMAN	31436604.0	20936444.0	0.0	23890832.0	32338798.0	24587736.0	24878410.0	31993262.0	33482116.0	44698432.0	31528066.0	28226610.0	0.0	22788666.0	30265142.0	34323516.0	26091696.0	0.0	17193758.0	0.0	31707798.0	21542732.0	35837288.0	20805754.0	32226792.0	20761904.0	0.0	37991984.0	41152488.0	27136376.0
Q14157	UBP2L_HUMAN	297829792.0	269328544.0	186073520.0	180016000.0	307012000.0	277042112.0	328980544.0	341330080.0	253484400.0	276047264.0	160077232.0	167830048.0	176924528.0	176158688.0	205509280.0	280673472.0	228591328.0	249218800.0	248936288.0	213517504.0	289126432.0	213588976.0	260227904.0	262556512.0	297582816.0	257218976.0	305721216.0	305664544.0	310081760.0	328400480.0
Q14160	SCRIB_HUMAN	0.0	0.0	0.0	0.0	0.0	14707310.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11105587.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25477120.0	0.0	14497693.0	16867884.0	25466944.0
Q14161	GIT2_HUMAN	75529592.0	95151544.0	73167792.0	70094136.0	92663032.0	61180256.0	91839152.0	69014944.0	43318216.0	88709496.0	56541852.0	54041056.0	55172724.0	46838104.0	57047888.0	60206280.0	77715360.0	63139616.0	67638672.0	62961256.0	61794084.0	73352744.0	71134216.0	72259080.0	81782728.0	87584576.0	66150868.0	62596176.0	78536120.0	66327536.0
Q14165	MLEC_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14166	TTL12_HUMAN	13627676.0	23652960.0	24820948.0	0.0	17137364.0	23203224.0	0.0	23489314.0	0.0	0.0	27839608.0	18969702.0	32600998.0	35097208.0	0.0	36796360.0	0.0	21825894.0	18350494.0	34549444.0	45432500.0	15654475.0	26125874.0	8475626.0	21722414.0	0.0	25571524.0	29076004.0	21347570.0	29511876.0
Q14181	DPOA2_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14185	DOCK1_HUMAN	0.0	0.0	0.0	0.0	0.0	21992318.0	0.0	0.0	0.0	0.0	24501280.0	19023678.0	0.0	0.0	0.0	0.0	24860012.0	0.0	22042408.0	0.0	0.0	0.0	0.0	0.0	25405104.0	0.0	0.0	0.0	18736420.0	19066208.0
Q14186	TFDP1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14192	FHL2_HUMAN	677321790.0	525481504.0	562156800.0	467744160.0	643143170.0	535526464.0	602400060.0	703104380.0	584885700.0	561340540.0	328522400.0	331018080.0	391930080.0	376951776.0	586407360.0	611442690.0	523243616.0	485935584.0	511287840.0	459100576.0	575629380.0	605707260.0	727778300.0	646421310.0	696784700.0	477887872.0	597840900.0	665221060.0	681934720.0	670005120.0
Q14194	DPYL1_HUMAN	105423376.0	120426944.0	64542716.0	0.0	94287688.0	97740440.0	0.0	37109120.0	0.0	0.0	150576272.0	0.0	146478192.0	146544320.0	94370080.0	186482416.0	60962424.0	150810608.0	0.0	155888096.0	0.0	110112512.0	67271368.0	100268392.0	134389616.0	43206244.0	134176944.0	153003936.0	152651008.0	162631536.0
Q14195	DPYL3_HUMAN	378451840.0	322291616.0	337988928.0	433962496.0	365376192.0	321031424.0	271621536.0	298634816.0	337793760.0	375600032.0	373110848.0	416805280.0	447656608.0	374395136.0	471024352.0	469798912.0	494144960.0	451921152.0	394457280.0	468525728.0	355298848.0	409182880.0	335354816.0	461745376.0	375525824.0	456469920.0	464512768.0	430085504.0	449620768.0	457102336.0
Q14197	ICT1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14202	ZMYM3_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14203	DCTN1_HUMAN	99589176.0	106956752.0	100863936.0	108328384.0	118265976.0	107089064.0	99778480.0	102653368.0	98716632.0	89362408.0	93324544.0	100713136.0	96800760.0	88809672.0	110563880.0	106761080.0	130979512.0	102141176.0	116260696.0	120340504.0	104514472.0	98872696.0	91043208.0	98923336.0	112118840.0	107539592.0	100217272.0	100773376.0	109836912.0	99133496.0
Q14204	DYHC1_HUMAN	293796992.0	368267840.0	325194784.0	346297120.0	316525408.0	344128832.0	268517664.0	322564928.0	288857632.0	239137648.0	360805632.0	346921536.0	341274720.0	357503968.0	356223168.0	373475104.0	333202656.0	359162528.0	355410304.0	355160544.0	310631648.0	311116544.0	268259904.0	280106784.0	309904128.0	335063296.0	340380032.0	339212960.0	359907840.0	340639904.0
Q14232	EI2BA_HUMAN	26076800.0	45122928.0	37377428.0	27950548.0	37466600.0	38166120.0	23280654.0	38367352.0	29242628.0	35813744.0	44631484.0	52724184.0	44285384.0	54724572.0	33105844.0	50444808.0	39156644.0	22454996.0	36215500.0	40310448.0	24424690.0	34272612.0	20695228.0	36540872.0	47049476.0	37299548.0	33850956.0	48132316.0	37819668.0	33302674.0
Q14240	IF4A2_HUMAN	76975912.0	91974328.0	0.0	51677840.0	49988024.0	91198016.0	51665492.0	126440176.0	84958552.0	54820848.0	79811040.0	0.0	92204976.0	82599000.0	0.0	112907064.0	90302320.0	77923808.0	70062192.0	0.0	32541976.0	50958140.0	0.0	56496076.0	75730968.0	27381820.0	60552624.0	67491768.0	64322456.0	85979632.0
Q14241	ELOA1_HUMAN	59972524.0	40967940.0	47366844.0	0.0	0.0	41911736.0	43243968.0	47198444.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14247	SRC8_HUMAN	713574910.0	633463810.0	684002880.0	604448320.0	717470590.0	575467520.0	873313090.0	759056000.0	697838210.0	803073340.0	356335616.0	361155808.0	416882720.0	337553920.0	532488032.0	519360576.0	497873984.0	472372768.0	500102656.0	462501376.0	723634880.0	659777790.0	789430270.0	694017660.0	843145920.0	566919170.0	606012420.0	595262270.0	581520000.0	715759100.0
Q14249	NUCG_HUMAN	0.0	13223355.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16446712.0	0.0	0.0	0.0	0.0	0.0	0.0	18165422.0	0.0	0.0	0.0	0.0	12194982.0	0.0	0.0	17844488.0	0.0	0.0
Q14257	RCN2_HUMAN	192418672.0	113238640.0	104322648.0	192275296.0	81035368.0	121609400.0	157519376.0	171956416.0	151968880.0	78265824.0	84244816.0	61960680.0	118912576.0	99075880.0	128368880.0	114087672.0	139206000.0	115394056.0	134109648.0	109434096.0	114632960.0	47251696.0	127399008.0	57609956.0	101296000.0	0.0	139359152.0	137963088.0	153721200.0	171119440.0
Q14258	TRI25_HUMAN	72507016.0	85627096.0	88813672.0	100332304.0	81083496.0	63181168.0	56392288.0	87908168.0	67888784.0	69553400.0	89089936.0	171988848.0	59676416.0	75580968.0	78120112.0	96467712.0	63176132.0	90303216.0	73214792.0	84014752.0	80002368.0	84740352.0	72935976.0	60852236.0	98376816.0	72632688.0	78221904.0	85627592.0	74033264.0	87392496.0
Q14315	FLNC_HUMAN	1375853820.0	1633301120.0	1389465220.0	1539384830.0	1593649280.0	1221043580.0	1200183940.0	1308962940.0	1353848060.0	1282151170.0	1379512580.0	1501932540.0	1347737730.0	1259218300.0	1397360770.0	1442804610.0	1296598780.0	1269949820.0	1276879100.0	1341399680.0	1200807040.0	1452985340.0	1173926270.0	1319074300.0	1616788990.0	1322000640.0	1298667520.0	1235671420.0	1287129470.0	1381771260.0
Q14318	FKBP8_HUMAN	42213736.0	45617636.0	38468048.0	41223704.0	33283852.0	48293112.0	22754840.0	0.0	41971228.0	24631948.0	71734960.0	62988132.0	86883488.0	46615000.0	27259186.0	52776556.0	56166812.0	65752364.0	51145156.0	34685876.0	0.0	36296216.0	44976976.0	25346404.0	47613356.0	54010764.0	48560952.0	42749116.0	52241228.0	53908768.0
Q14320	FA50A_HUMAN	96955712.0	82923136.0	89957016.0	78329144.0	67391232.0	69152888.0	90755656.0	90779200.0	96633640.0	102502768.0	41080248.0	49261652.0	44331552.0	55842824.0	78088832.0	51610836.0	43579344.0	56603240.0	52921636.0	46618728.0	46030276.0	52332628.0	67699704.0	64094948.0	48153576.0	0.0	53213136.0	51562392.0	64057000.0	51350148.0
Q14331	FRG1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14344	GNA13_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14353	GAMT_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14376	GALE_HUMAN	42526076.0	30374924.0	9129951.0	27306992.0	0.0	0.0	54959492.0	0.0	19824232.0	0.0	0.0	0.0	0.0	52865792.0	0.0	32943342.0	0.0	0.0	0.0	0.0	0.0	39231768.0	0.0	0.0	0.0	0.0	32680386.0	0.0	0.0	36960100.0
Q14393	GAS6_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14444	CAPR1_HUMAN	912942590.0	873066820.0	676023230.0	843305020.0	868448960.0	679089150.0	950379390.0	700778180.0	828273410.0	1029115460.0	418556416.0	431632416.0	507241248.0	452136960.0	530591424.0	552611200.0	443222688.0	519130208.0	520944896.0	480084416.0	639504060.0	634894020.0	665033600.0	644153220.0	688022340.0	427339584.0	628164800.0	535013440.0	603121150.0	622237890.0
Q14457	BECN1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14498	RBM39_HUMAN	102929968.0	93093976.0	81137760.0	91378808.0	113517256.0	82235416.0	96811984.0	89241528.0	86074128.0	61745960.0	117018816.0	143987280.0	148270640.0	92793880.0	144714736.0	93239448.0	98045952.0	88849688.0	91849000.0	80320656.0	102661808.0	87310800.0	93728328.0	89071264.0	112139168.0	104226272.0	79032624.0	69218712.0	82691128.0	70259568.0
Q14517	FAT1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14526	HIC1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14554	PDIA5_HUMAN	64575952.0	88116248.0	69443616.0	48377644.0	59921412.0	63188956.0	46902284.0	50413900.0	61070104.0	43389584.0	78997800.0	65421652.0	79141048.0	91616320.0	71928448.0	78024792.0	58272312.0	76975704.0	79751760.0	85094632.0	49736240.0	74963960.0	45599380.0	59705544.0	69410744.0	77996072.0	61928048.0	70261720.0	66299072.0	60801928.0
Q14558	KPRA_HUMAN	0.0	17543514.0	17861210.0	24627510.0	14761874.0	17713996.0	8556552.0	0.0	13716793.0	9700512.0	25182982.0	19793058.0	24714438.0	21778278.0	17177902.0	26729010.0	16288459.0	0.0	22132608.0	23625108.0	11362605.0	15827206.0	18434744.0	0.0	23679594.0	33168112.0	0.0	28255078.0	0.0	0.0
Q14562	DHX8_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14563	SEM3A_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14566	MCM6_HUMAN	105419272.0	91373576.0	105239896.0	85960480.0	112120472.0	92346432.0	79200856.0	109258664.0	111799952.0	82520360.0	98713792.0	97610232.0	113281792.0	88434408.0	109655640.0	70523064.0	78593608.0	78430376.0	84190872.0	73809584.0	98103176.0	90480176.0	90276400.0	85608872.0	83166568.0	84882904.0	99222272.0	79365312.0	89153056.0	86489824.0
Q14596	NBR1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14644	RASA3_HUMAN	0.0	0.0	0.0	8446017.0	6844977.0	0.0	0.0	0.0	0.0	0.0	16787344.0	0.0	12205908.0	11918232.0	0.0	0.0	0.0	3987050.0	0.0	0.0	5425696.5	0.0	0.0	2624541.5	0.0	0.0	0.0	0.0	3190730.5	0.0
Q14653	IRF3_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14669	TRIPC_HUMAN	24046568.0	18403910.0	20657984.0	20672984.0	0.0	34804760.0	26082342.0	36072068.0	29762464.0	18049164.0	30198088.0	26991916.0	32678222.0	21975696.0	0.0	21847740.0	19648844.0	28332390.0	23555806.0	29258592.0	25837916.0	23463458.0	18425228.0	9899410.0	18936316.0	0.0	10704488.0	16029874.0	23128948.0	0.0
Q14671	PUM1_HUMAN	27390922.0	25744546.0	32869770.0	22255740.0	26957386.0	38052272.0	34594768.0	41265940.0	37304604.0	38253152.0	0.0	0.0	18926524.0	0.0	27950112.0	29434214.0	35255340.0	22411134.0	23077514.0	0.0	24309686.0	0.0	18852882.0	4964021.0	14294113.0	27394348.0	34820556.0	23699026.0	29997424.0	23607152.0
Q14676	MDC1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14677	EPN4_HUMAN	108047448.0	96907336.0	103601440.0	84468560.0	91815776.0	87320856.0	96744912.0	90092768.0	111388152.0	100279952.0	49044552.0	55114820.0	53163328.0	57795588.0	117283088.0	72603616.0	74967904.0	63600944.0	69754928.0	44653672.0	135197168.0	88351984.0	93546240.0	78703280.0	98895728.0	41430504.0	56658588.0	56754576.0	63261952.0	71114184.0
Q14678	KANK1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14683	SMC1A_HUMAN	44490492.0	41707136.0	38440096.0	44373696.0	40598792.0	38995612.0	58081932.0	40144984.0	40083280.0	47940860.0	39576196.0	49540416.0	52950152.0	38569368.0	42867052.0	42742104.0	38722476.0	57921232.0	44540272.0	45163816.0	32001830.0	36441016.0	31674794.0	81144400.0	29806788.0	38135924.0	0.0	33259456.0	36587044.0	0.0
Q14684	RRP1B_HUMAN	62657820.0	49287852.0	0.0	0.0	0.0	23530746.0	0.0	31039856.0	0.0	40916748.0	60693268.0	43506572.0	56182916.0	0.0	0.0	51531892.0	0.0	55418036.0	0.0	0.0	0.0	45416388.0	33914516.0	39142036.0	0.0	30860274.0	43606324.0	46502580.0	45192596.0	0.0
Q14690	RRP5_HUMAN	30238648.0	29073640.0	33358318.0	30878826.0	37432692.0	25077738.0	26170960.0	21188828.0	18525170.0	86778128.0	30329418.0	39157020.0	49208252.0	35232208.0	35413944.0	43281572.0	23668512.0	30259402.0	27133724.0	29317168.0	32805840.0	32168210.0	19914102.0	37399064.0	26670178.0	34163564.0	33907176.0	29116562.0	35788848.0	31779314.0
Q14692	BMS1_HUMAN	0.0	0.0	0.0	49996240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69704496.0	0.0	0.0
Q14693	LPIN1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q14694	UBP10_HUMAN	74233792.0	101006584.0	62428004.0	85891008.0	57577872.0	65020676.0	66809112.0	59120576.0	82427312.0	50303704.0	106561496.0	115984392.0	107887856.0	65636300.0	59053536.0	84916440.0	66999944.0	89451896.0	59937812.0	93729472.0	78070312.0	50562748.0	56635488.0	58624660.0	75528680.0	120828664.0	67902240.0	98966552.0	82812824.0	60086244.0
